observation_date,Price,Open,High,Low,Change %,Change_Return,Oil_Price,Gold_Price,SharePrice_UK,SharePrice_Switzerland,GDP_UK,GDP_Switzerland,Interest_Rate_Switzerland,Interest_Rate_UK,CPI_UK,CPI_Switzerland,Volatility Index
14/4/2024,1.1377,1.1424,1.1433,1.1318,-0.36,-36,86.46,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,17.31
15/4/2024,1.1342,1.1383,1.1416,1.1342,-0.31,-31,86.21,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,19.23
16/4/2024,1.1339,1.1346,1.1386,1.1332,-0.03,-3,86.15,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,18.4
17/4/2024,1.1338,1.1345,1.1376,1.1315,-0.01,-1,83.58,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,18.21
18/4/2024,1.1342,1.1341,1.1367,1.1323,0.04,4,83.5,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,18
19/4/2024,1.1258,1.1346,1.1356,1.117,-0.74,-74,83.79,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,18.71
20/4/2024,1.1258,1.1346,1.1356,1.117,-0.74,-74,83.79,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,18.71
21/4/2024,1.1258,1.1346,1.1356,1.117,-0.74,-74,83.79,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,18.71
22/4/2024,1.126,1.1269,1.1299,1.1212,0.02,2,83.82,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,16.94
23/4/2024,1.1349,1.1263,1.1358,1.125,0.79,79,84.17,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,15.69
24/4/2024,1.1401,1.1353,1.141,1.1342,0.46,46,84.09,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,15.97
25/4/2024,1.1412,1.1406,1.1444,1.1389,0.1,10,84.92,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,15.37
26/4/2024,1.1415,1.1412,1.1447,1.1383,0.03,3,85.38,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,15.03
27/4/2024,1.1415,1.1412,1.1447,1.1383,0.03,3,85.38,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,15.03
28/4/2024,1.1415,1.1412,1.1447,1.1383,0.03,3,85.38,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,15.03
29/4/2024,1.1434,1.1421,1.1458,1.14,0.17,17,84.26,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,14.67
30/4/2024,1.1482,1.1437,1.1498,1.1416,0.42,42,83.49,86.2,120.9609,128.2352,0.63726972,1.017546034,0.693,4.2172,3.04,1.367838,15.65
1/5/2024,1.1465,1.1485,1.1515,1.1458,-0.15,-15,80.7,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,15.39
2/5/2024,1.1409,1.1475,1.1498,1.1383,-0.49,-49,80.59,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,14.68
3/5/2024,1.1357,1.1414,1.1432,1.1343,-0.46,-46,79.65,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,13.49
4/5/2024,1.1357,1.1414,1.1432,1.1343,-0.46,-46,79.65,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,13.49
5/5/2024,1.1357,1.1414,1.1432,1.1343,-0.46,-46,79.65,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,13.49
6/5/2024,1.1382,1.1362,1.1398,1.1348,0.22,22,80.1,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,13.49
7/5/2024,1.1359,1.1382,1.1401,1.1358,-0.2,-20,79.97,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,13.23
8/5/2024,1.1347,1.1363,1.138,1.1327,-0.11,-11,80.57,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,13
9/5/2024,1.1342,1.1347,1.1369,1.1319,-0.04,-4,80.86,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.69
10/5/2024,1.1348,1.1347,1.1378,1.1337,0.05,5,79.81,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.55
11/5/2024,1.1348,1.1347,1.1378,1.1337,0.05,5,79.81,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.55
12/5/2024,1.1348,1.1347,1.1378,1.1337,0.05,5,79.81,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.55
13/5/2024,1.1404,1.1351,1.1412,1.134,0.49,49,80.71,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,13.6
14/5/2024,1.141,1.1407,1.142,1.1359,0.05,5,79.62,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,13.42
15/5/2024,1.1442,1.1416,1.1456,1.1394,0.28,28,80.23,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.45
16/5/2024,1.1475,1.1441,1.1485,1.1408,0.29,29,80.85,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.42
17/5/2024,1.1542,1.148,1.155,1.1471,0.58,58,81.66,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,11.99
18/5/2024,1.1542,1.148,1.155,1.1471,0.58,58,81.66,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,11.99
19/5/2024,1.1542,1.148,1.155,1.1471,0.58,58,81.66,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,11.99
20/5/2024,1.1566,1.1547,1.1577,1.1526,0.21,21,81.39,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.15
21/5/2024,1.1574,1.157,1.1588,1.1553,0.07,7,80.66,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,11.86
22/5/2024,1.1642,1.1578,1.1656,1.157,0.59,59,79.15,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.29
23/5/2024,1.1609,1.1647,1.1652,1.1602,-0.28,-28,77.47,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.77
24/5/2024,1.1647,1.1614,1.1658,1.1601,0.33,33,78.48,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,11.93
25/5/2024,1.1647,1.1614,1.1658,1.1601,0.33,33,78.48,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,11.93
26/5/2024,1.1647,1.1614,1.1658,1.1601,0.33,33,78.48,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,11.93
27/5/2024,1.1666,1.1652,1.1681,1.1633,0.16,16,78.48,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.36
28/5/2024,1.164,1.1668,1.1681,1.1619,-0.22,-22,80.9,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.92
29/5/2024,1.1594,1.1645,1.166,1.1594,-0.4,-40,80.24,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,14.28
30/5/2024,1.1497,1.1598,1.1612,1.1496,-0.84,-84,78.96,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,14.47
31/5/2024,1.1489,1.1501,1.1536,1.1472,-0.07,-7,77.97,87.2,126.2393,131.6923,0.63726972,1.017546034,0.915,4.2229,2.81,1.390071,12.92
1/6/2024,1.1489,1.1501,1.1536,1.1472,-0.07,-7,77.97,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.92
3/6/2024,1.1466,1.1509,1.1512,1.1437,-0.2,-20,75.26,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,13.11
4/6/2024,1.1355,1.1471,1.1485,1.136,-0.97,-97,74.27,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,13.16
5/6/2024,1.1421,1.1363,1.1433,1.1359,0.58,58,75.08,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.63
6/6/2024,1.137,1.1429,1.1435,1.1372,-0.45,-45,76.52,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.58
7/6/2024,1.1397,1.1378,1.1426,1.1349,0.24,24,76.53,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.22
10/6/2024,1.141,1.1401,1.1435,1.1374,0.11,11,78.75,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.74
11/6/2024,1.1433,1.1414,1.1444,1.139,0.2,20,78.88,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.85
12/6/2024,1.1441,1.1433,1.1466,1.1378,0.07,7,79.56,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.04
13/6/2024,1.1403,1.1446,1.1466,1.1388,-0.33,-33,79.61,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,11.94
14/6/2024,1.1288,1.1405,1.1416,1.1273,-1.01,-101,79.41,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.66
17/6/2024,1.1297,1.129,1.1322,1.1275,0.08,8,81.33,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.75
18/6/2024,1.1234,1.1299,1.1311,1.1217,-0.56,-56,82.67,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.3
19/6/2024,1.1245,1.1237,1.1279,1.1223,0.1,10,82.67,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.48
20/6/2024,1.1277,1.1247,1.1322,1.122,0.28,28,83.34,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,13.28
21/6/2024,1.1301,1.1285,1.1317,1.1254,0.21,21,81.71,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,13.2
24/6/2024,1.1325,1.1305,1.1346,1.1286,0.21,21,82.63,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,13.33
25/6/2024,1.1346,1.1323,1.1361,1.1311,0.19,19,81.97,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.84
26/6/2024,1.1322,1.1351,1.138,1.132,-0.21,-21,82.19,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.55
27/6/2024,1.1355,1.1326,1.137,1.1315,0.29,29,83.04,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.24
28/6/2024,1.1361,1.136,1.1399,1.1348,0.05,5,82.83,88.4,124.5847,134.5432,0.63726972,1.017546034,0.559,4.1644,2.8,1.328094,12.44
